brix_scaled,temperature_scaled,alcohol_scaled,timestamp
0.5920289024589108,0.8301886792452846,0.5920456009651246,2025-10-06 16:15:46.727023
0.6329157991798333,0.8257491675915674,0.6329317551599407,2025-10-06 16:16:03.369431
0.6575138715963152,0.8235294117647074,0.6575294737679969,2025-10-06 16:16:16.036871
0.6817282861080328,0.8250092489826146,0.6817434657529529,2025-10-06 16:16:28.586842
0.7265912686051714,0.8264890862005201,0.7266057524695433,2025-10-06 16:16:41.359763
0.7359237139609666,0.824269330373661,0.7359376483621582,2025-10-06 16:16:56.649018
0.7698131021293211,0.8198298187199438,0.7698258943057257,2025-10-06 16:17:10.250202
0.8127906781486686,0.814650388457272,0.8128017506945555,2025-10-06 16:17:23.155674
0.8467612848425574,0.8102108768035539,0.8467707796962631,2025-10-06 16:17:35.786783
0.8784255274204477,0.8079911209766948,0.878433461523648,2025-10-06 16:17:50.903117
0.8992650326513223,0.8094709581946011,0.8992717892437181,2025-10-06 16:18:03.760843
0.9185591087508932,0.8109507954125075,0.9185646989694785,2025-10-06 16:18:16.708458
0.932838082571149,0.8072512023677412,0.9328427798996206,2025-10-06 16:18:29.537812
0.9312438024642864,0.8065112837587884,0.9312485727501845,2025-10-06 16:18:42.122458
0.9198905258139347,0.8035516093229775,0.9198959726271332,2025-10-06 16:18:56.983601
0.9130345846777311,0.7998520162782121,0.9130405342406234,2025-10-06 16:19:10.014139
0.890014240599093,0.7968923418423994,0.8900214930536612,2025-10-06 16:19:22.871178
0.864480372185077,0.7961524232334467,0.8644889261906905,2025-10-06 16:19:37.366362
0.8405736560474351,0.7924528301886831,0.8405833499721909,2025-10-06 16:19:50.304605
0.8097605343989713,0.7939326674065885,0.8097717576155301,2025-10-06 16:20:02.967303
0.7912444992783156,0.7939326674065885,0.7912565905822269,2025-10-06 16:20:15.491416
0.7881544446995556,0.7939326674065885,0.7881665974025731,2025-10-06 16:20:28.341732
0.7905117416988735,0.7939326674065885,0.7905237838963661,2025-10-06 16:20:40.898608
0.8032410891454363,0.795412504624494,0.8032525720526469,2025-10-06 16:20:53.493079
0.8200496668492422,0.7917129115797286,0.8200604200290171,2025-10-06 16:21:08.330443
0.8341901535131693,0.790972992970775,0.8342002987180404,2025-10-06 16:21:20.934579
0.8463278050759021,0.788013318534964,0.8463374131651993,2025-10-06 16:21:33.736501
0.8406872501781906,0.7843137254901977,0.8406971181019589,2025-10-06 16:21:46.310049
0.8216121842283394,0.7813540510543859,0.8216228543440101,2025-10-06 16:21:58.912838
0.8086131773536328,0.7806141324454323,0.8086244196900123,2025-10-06 16:22:11.516698
0.7903481756999599,0.7769145394006678,0.7903601872714745,2025-10-06 16:22:24.132463
0.7741234090400665,0.7783943766185732,0.7741360861963298,2025-10-06 16:22:39.366614
0.7668142848449053,0.7783943766185732,0.7668272181493312,2025-10-06 16:22:54.110897
0.771084226865134,0.7783943766185732,0.7710969910747638,2025-10-06 16:23:06.703510
0.7732853290255036,0.7783943766185732,0.7732980203938444,2025-10-06 16:23:19.302249
0.7943647195914543,0.7783943766185732,0.7943765894341903,2025-10-06 16:23:33.854495
0.8221446300850735,0.7798742138364796,0.8221552956091414,2025-10-06 16:23:46.427944
0.8376190245856857,0.7776544580096205,0.8376290129810524,2025-10-06 16:23:59.032063
0.8411516858949916,0.7732149463559033,0.8411614909286849,2025-10-06 16:24:11.877790
0.8386306859843747,0.7680355160932315,0.8386406137563871,2025-10-06 16:24:27.495313
0.8235616751770344,0.7635960044395134,0.8235722945467125,2025-10-06 16:24:42.120503
0.8217142949633924,0.7613762486126543,0.8217251318239793,2025-10-06 16:24:54.827249
0.8029546183566824,0.7628560858305606,0.8029660695385152,2025-10-06 16:25:07.658356
0.7720283475201339,0.7628560858305606,0.7720409118828548,2025-10-06 16:25:20.503287
0.747518073177815,0.7628560858305606,0.7475315045002027,2025-10-06 16:25:33.277591
0.7341622116809753,0.7628560858305606,0.7341761691310262,2025-10-06 16:25:47.875719
0.7289550308605106,0.7628560858305606,0.7289692366785887,2025-10-06 16:26:00.470702
0.7459890181230862,0.7628560858305606,0.7460026781005096,2025-10-06 16:26:13.067632
0.7494308749432925,0.7628560858305606,0.7494444044977147,2025-10-06 16:26:25.685959
0.7610953797623791,0.7628560858305606,0.7611085320234123,2025-10-06 16:26:38.513762
0.7547587798053529,0.7628560858305606,0.7547720950166461,2025-10-06 16:26:51.066141
0.7491864646366221,0.7643359230484661,0.7491999405488385,2025-10-06 16:27:05.907409
0.7324316687626161,0.7621161672216079,0.7324456701950146,2025-10-06 16:27:18.496453
0.7166734185238421,0.7576766555678898,0.7166879340222889,2025-10-06 16:27:31.334664
0.7062397437243226,0.7524972253052189,0.7062545700227498,2025-10-06 16:27:44.917622
0.7096577642257846,0.7480577136515008,0.7096724775730241,2025-10-06 16:27:58.221331
0.702892641383298,0.7458379578246417,0.7029075393497117,2025-10-06 16:28:11.391009
0.7042144323801163,0.747317795042548,0.7042292979374793,2025-10-06 16:28:24.160023
0.7110361814124166,0.747317795042548,0.7110508596431617,2025-10-06 16:28:36.753675
0.7217183645075521,0.747317795042548,0.721732750404253,2025-10-06 16:28:49.777234
0.728786361899929,0.747317795042548,0.7288005535072084,2025-10-06 16:29:02.346189
0.7413991198107032,0.747317795042548,0.7414129409071468,2025-10-06 16:29:15.172280
0.7606593963379021,0.747317795042548,0.7606725459727424,2025-10-06 16:29:28.023081
0.7884118044256243,0.747317795042548,0.7884238498615224,2025-10-06 16:29:43.599896
0.8161592470462312,0.747317795042548,0.8161701763356906,2025-10-06 16:29:56.400647
0.8388561877513242,0.747317795042548,0.8388661430049529,2025-10-06 16:30:09.055672
0.8442675931122673,0.747317795042548,0.8442772999183208,2025-10-06 16:30:21.629979
0.8306834280762694,0.747317795042548,0.8306937206437599,2025-10-06 16:30:34.359703
0.8139944512229753,0.747317795042548,0.8140055019380554,2025-10-06 16:30:47.041132
0.799649874354812,0.747317795042548,0.7996616037403661,2025-10-06 16:30:59.624412
0.7675450165958889,0.747317795042548,0.7675579012185758,2025-10-06 16:31:12.425199
0.7363348007304634,0.747317795042548,0.7363486371270245,2025-10-06 16:31:25.187322
0.7042069724772345,0.7487976322604544,0.7042217303106493,2025-10-06 16:31:39.775709
0.6821576051080662,0.7450980392156881,0.6821730222274149,2025-10-06 16:31:52.532846
0.6788705429205988,0.7443581206067362,0.678886046152051,2025-10-06 16:32:05.160475
0.6824205928693557,0.7413984461709235,0.6824359766775865,2025-10-06 16:32:19.771922
0.671803065553323,0.7376988531261581,0.6718186560333645,2025-10-06 16:32:32.359034
0.6621686925083177,0.7347391786903463,0.6621844787912747,2025-10-06 16:32:47.922237
0.6468941151458305,0.7339992600813927,0.6469102037724535,2025-10-06 16:33:00.508406
0.6422050119319972,0.7302996670366273,0.6422211992932794,2025-10-06 16:33:13.111222
0.6567786334733587,0.7317795042545336,0.6567945113020801,2025-10-06 16:33:25.645639
0.6712363204211533,0.7317795042545336,0.6712519078957555,2025-10-06 16:33:38.199501
0.6876025007605795,0.7317795042545336,0.6876177320770112,2025-10-06 16:33:50.801763
0.7043920893675123,0.7317795042545336,0.7044069584478683,2025-10-06 16:34:03.390434
0.7027632314432584,0.7317795042545336,0.7027781356008693,2025-10-06 16:34:15.987997
0.7001102042156313,0.7317795042545336,0.7001251667900943,2025-10-06 16:34:28.775088
0.7043834268762267,0.7317795042545336,0.7043982938656184,2025-10-06 16:34:41.575424
0.7130536404319553,0.7317795042545336,0.7130682531052628,2025-10-06 16:34:54.173365
0.7312690064311413,0.7317795042545336,0.731283089267732,2025-10-06 16:35:06.975975
0.7589100679826171,0.7317795042545336,0.7589232620178405,2025-10-06 16:35:19.585536
0.7739674818795851,0.7317795042545336,0.7739801543130111,2025-10-06 16:35:32.196405
0.7762684956085465,0.7317795042545336,0.7762810909008675,2025-10-06 16:35:44.778403
0.7610276025044115,0.7317795042545336,0.761040699364254,2025-10-06 16:35:57.575317
0.7420901958953965,0.7317795042545336,0.7421039309049955,2025-10-06 16:36:10.354897
0.7276599358766326,0.7317795042545336,0.7276741709423995,2025-10-06 16:36:22.953596
0.7333197759822229,0.7317795042545336,0.7333338243699259,2025-10-06 16:36:35.766986
0.7411807348738262,0.73325934147244,0.7411945655924792,2025-10-06 16:36:48.552204
0.729922638500037,0.7295597484276746,0.7299367394849003,2025-10-06 16:37:01.149917
0.7098391494694459,0.7273399926008155,0.7098537747617224,2025-10-06 16:37:13.756596
0.6927675293482655,0.7280799112097682,0.6927826322999897,2025-10-06 16:37:26.353098
0.6775890515254991,0.7266000739918628,0.677604557123147,2025-10-06 16:37:38.939931
0.6809462659406696,0.7243803181650037,0.6809616816663069,2025-10-06 16:37:51.541890
0.690846677802211,0.7229004809470974,0.690861866912418,2025-10-06 16:38:05.370835
0.6888953944003807,0.7155012948575674,0.6889106258296194,2025-10-06 16:38:18.167095
0.684210945726659,0.7169811320754738,0.684226285513434,2025-10-06 16:38:30.766793
0.6846611740713133,0.7206807251202383,0.6846765058600046,2025-10-06 16:38:43.868857
0.6808085881283565,0.7214206437291919,0.6808240095200486,2025-10-06 16:38:56.458565
0.6812020586385031,0.7206807251202383,0.6812174740526724,2025-10-06 16:39:09.052898
0.6904078550258703,0.7184609692933792,0.6904230547401344,2025-10-06 16:39:21.658282
0.7067241811570052,0.7147613762486138,0.7067391664940834,2025-10-06 16:39:34.449172
0.6853354936372595,0.7162412134665201,0.6853507802400951,2025-10-06 16:39:47.256971
0.6349876318147747,0.7162412134665201,0.6350034455485107,2025-10-06 16:39:59.840539
0.5755149118509963,0.7162412134665201,0.5755313584600652,2025-10-06 16:40:12.439056
0.5273483672390538,0.7162412134665201,0.5273653966705615,2025-10-06 16:40:25.033994
0.5154554699533966,0.7162412134665201,0.5154726448628077,2025-10-06 16:40:37.635802
0.5462311403045191,0.7162412134665201,0.5462481328818622,2025-10-06 16:40:50.431940
0.5641457300998107,0.7162412134665201,0.5641627040591963,2025-10-06 16:41:03.229314
0.559783967367639,0.7162412134665201,0.5598009388692926,2025-10-06 16:41:17.762470
0.5533587534435271,0.7162412134665201,0.5533757354954616,2025-10-06 16:41:30.571802
0.5511788774440411,0.7177210506844265,0.5511958879961283,2025-10-06 16:41:43.156528
0.5423146431738263,0.7140214576396611,0.5423316778852889,2025-10-06 16:41:55.971149
0.5304187488164522,0.7118017018128029,0.53043573777779,2025-10-06 16:42:08.552164
0.5152139144545189,0.7110617832038493,0.515230876833011,2025-10-06 16:42:21.163224
0.498671563047388,0.7118017018128029,0.49868853223994625,2025-10-06 16:42:33.756509
0.5019262454293203,0.7155012948575674,0.5019432337026593,2025-10-06 16:42:46.550779
0.526895919878462,0.7155012948575674,0.5269129208210659,2025-10-06 16:42:59.141085
0.5508206087612729,0.7118017018128029,0.5508376116561833,2025-10-06 16:43:11.748118
0.5648727427808267,0.7110617832038493,0.5648897174309231,2025-10-06 16:43:24.335414
0.5634587466879173,0.7132815390307083,0.5634757163738499,2025-10-06 16:43:36.937789
0.5502073248230407,0.7132815390307083,0.5502243244286911,2025-10-06 16:43:49.528636
0.5447314011359047,0.7110617832038502,0.5447484201218076,2025-10-06 16:44:02.336598
0.5412694978746324,0.7081021087680366,0.5412865211814468,2025-10-06 16:44:15.435184
0.5408311115538842,0.7058823529411784,0.5408481344437024,2025-10-06 16:44:28.034084
0.5450826638485681,0.704402515723273,0.5450996831689634,2025-10-06 16:44:40.618958
0.5430225177255884,0.7051424343322257,0.5430395528435086,2025-10-06 16:44:53.224369
0.5466724325810766,0.7029226785053666,0.5466894514701826,2025-10-06 16:45:06.020962
0.5676089494329288,0.6977432482426948,0.5676258999086641,2025-10-06 16:45:18.625414
0.5701438790569746,0.7029226785053666,0.5701608061852571,2025-10-06 16:45:31.214268
0.5590245792529385,0.7051424343322257,0.5590415135786768,2025-10-06 16:45:45.752671
0.5392043678818607,0.7058823529411784,0.5392213335690812,2025-10-06 16:45:58.348999
0.5229328361513277,0.7051424343322257,0.5229498649574109,2025-10-06 16:46:10.938152
0.5126468453268194,0.7029226785053666,0.5126638827249297,2025-10-06 16:46:23.740599
0.5145654132943267,0.6992230854606012,0.5145824349303816,2025-10-06 16:46:36.535341
0.5206278072871556,0.7007029226785075,0.5206448274760491,2025-10-06 16:46:49.340576
0.525231041884623,0.7007029226785075,0.5252480733391658,2025-10-06 16:47:01.938210
0.536153961306995,0.7007029226785075,0.5361709838459273,2025-10-06 16:47:14.530092
0.5568800584599645,0.7007029226785075,0.5568970592023069,2025-10-06 16:47:27.336934
0.5760341984420076,0.7007029226785075,0.576051083314294,2025-10-06 16:47:39.926702
0.5912890881587908,0.7007029226785075,0.5913058531115928,2025-10-06 16:47:52.529956
0.6008085143052785,0.7007029226785075,0.6008252255363364,2025-10-06 16:48:05.124141
0.6044105600325452,0.7007029226785075,0.6044272218349418,2025-10-06 16:48:17.704759
0.6055078908090086,0.7007029226785075,0.6055245408713268,2025-10-06 16:48:30.325013
0.6026168262020593,0.7007029226785075,0.6026335150133706,2025-10-06 16:48:42.902319
0.5948884955756648,0.7007029226785075,0.5949052372153404,2025-10-06 16:48:55.506926
0.5798061059068187,0.7007029226785075,0.579822946638525,2025-10-06 16:49:08.103541
0.5696178997363472,0.7007029226785075,0.5696348621926892,2025-10-06 16:49:20.684730
0.5529329122574436,0.7007029226785075,0.5529499018980716,2025-10-06 16:49:33.290701
0.5398049811675114,0.7007029226785075,0.5398219802246411,2025-10-06 16:49:45.876909
0.5280437202849682,0.7007029226785075,0.5280607162883786,2025-10-06 16:49:58.504063
0.5237699130021702,0.7007029226785075,0.5237869229369847,2025-10-06 16:50:11.087818
0.5235109698889889,0.7007029226785075,0.5235280033667804,2025-10-06 16:50:23.669927
0.5354145398665113,0.7007029226785075,0.535431579571616,2025-10-06 16:50:36.277833
0.537801303176265,0.7007029226785075,0.5378183394888844,2025-10-06 16:50:48.852035
0.5366992275968471,0.7007029226785075,0.536716266124035,2025-10-06 16:51:01.654325
0.5292703345581788,0.7007029226785075,0.5292873751052376,2025-10-06 16:51:14.456998
0.5310977135379757,0.7007029226785075,0.5311147693532474,2025-10-06 16:51:29.007809
0.5243117510369792,0.7007029226785075,0.5243288223964708,2025-10-06 16:51:41.592914
0.49958812981583006,0.7007029226785075,0.49960504693720753,2025-10-06 16:51:54.203127
0.475326028883147,0.7007029226785075,0.47534276147017207,2025-10-06 16:52:08.729383
0.4566851810230777,0.7007029226785075,0.4567018116271718,2025-10-06 16:52:21.329135
0.4376077851251564,0.7007029226785075,0.4376242381826218,2025-10-06 16:52:33.920645
0.43404328189939084,0.7007029226785075,0.4340596706710353,2025-10-06 16:52:46.521815
0.44415079893900805,0.7007029226785075,0.44416729400998667,2025-10-06 16:52:59.111125
0.44725418066663264,0.7007029226785075,0.4472707114496128,2025-10-06 16:53:13.661492
0.4464136875991074,0.702182759896413,0.44643020942634115,2025-10-06 16:53:26.243000
0.45054414368223256,0.6984831668516476,0.4505607281337464,2025-10-06 16:53:38.843638
0.43591248698786345,0.6962634110247894,0.43592888353056736,2025-10-06 16:53:51.435511
0.42334465381493774,0.6955234924158367,0.4233608994130425,2025-10-06 16:54:04.242856
0.4247631088896401,0.6962634110247894,0.42477936714929965,2025-10-06 16:54:16.833770
0.42886761972502047,0.6999630040695548,0.4288839344426139,2025-10-06 16:54:29.369175
0.42674613990089816,0.7014428412874603,0.4267624271708512,2025-10-06 16:54:42.022296
0.42928435857797487,0.6940436551979312,0.42930068597620136,2025-10-06 16:54:54.623786
0.42883368398309796,0.692563817980024,0.42885000489217334,2025-10-06 16:55:07.219315
0.4369319261866587,0.6903440621531658,0.4369483402556128,2025-10-06 16:55:23.319113
0.447600871409641,0.6873843877173531,0.44761741807632965,2025-10-06 16:55:35.884270
0.4591523792364991,0.6918238993710712,0.45916906101675964,2025-10-06 16:55:48.495465
0.4616679884168512,0.6918238993710712,0.46168469517530425,2025-10-06 16:56:01.077442
0.4616544233068507,0.6888642249352595,0.4616711303012017,2025-10-06 16:56:13.602723
0.4646213872532149,0.6896041435442122,0.4646381168426783,2025-10-06 16:56:26.161858
0.47195341870811686,0.6859045504994477,0.4719702123682092,2025-10-06 16:56:38.766397
0.47916322678248885,0.6859045504994477,0.47918007378677,2025-10-06 16:56:51.352989
0.4913695708047007,0.6896041435442122,0.4913865001407593,2025-10-06 16:57:03.876406
0.4958860494327481,0.6903440621531649,0.4959030037146663,2025-10-06 16:57:16.463544
0.5016498145034158,0.6896041435442122,0.5016667957815375,2025-10-06 16:57:29.031546
0.501207659234747,0.6873843877173531,0.5012246354396409,2025-10-06 16:57:41.631754
0.49587371786809037,0.6836847946725886,0.49589066572697554,2025-10-06 16:57:54.434112
0.48579024588133113,0.685164631890494,0.48580713315626073,2025-10-06 16:58:06.935884
0.4977456885356285,0.685164631890494,0.49776285173891655,2025-10-06 16:58:19.464078
0.46697718095475627,0.685164631890494,0.4669938253289043,2025-10-06 16:58:32.020176
0.41987358495412697,0.685164631890494,0.4198893305931386,2025-10-06 16:58:44.532307
0.37176006538142653,0.685164631890494,0.3717750015339429,2025-10-06 16:58:59.064993
0.3329881510423272,0.685164631890494,0.3330024470172154,2025-10-06 16:59:11.566774
0.3142482124637478,0.685164631890494,0.3142622707065885,2025-10-06 16:59:24.062733
0.3397698836464904,0.685164631890494,0.33978447610278234,2025-10-06 16:59:36.634094
0.34897281737055597,0.685164631890494,0.34898762549087636,2025-10-06 16:59:49.233841
0.3632529172101752,0.685164631890494,0.3632680246269284,2025-10-06 17:00:01.743309
0.3836314743138347,0.685164631890494,0.383647022364786,2025-10-06 17:00:14.517208
0.39957519747061215,0.685164631890494,0.39959105888504254,2025-10-06 17:00:27.318882
0.40544740322397554,0.685164631890494,0.40546337172875097,2025-10-06 17:00:39.917210
0.40703726000830703,0.685164631890494,0.4070532525982212,2025-10-06 17:00:52.511458
0.4110891781800253,0.685164631890494,0.41110523513413977,2025-10-06 17:01:05.099535
0.42761601490737927,0.685164631890494,0.4276322971853399,2025-10-06 17:01:17.910902
0.437687360672315,0.685164631890494,0.43770378083692857,2025-10-06 17:01:30.522226
0.439276857010749,0.685164631890494,0.43929329952118795,2025-10-06 17:01:43.092749
0.43055361539281545,0.685164631890494,0.43056993450573866,2025-10-06 17:01:55.684991
0.42033198757318013,0.685164631890494,0.4203481779308315,2025-10-06 17:02:08.276591
0.41894550121819346,0.685164631890494,0.4189616875989533,2025-10-06 17:02:20.878986
0.4382017448744689,0.685164631890494,0.43821816458164947,2025-10-06 17:02:33.472978
0.4564226642997248,0.685164631890494,0.4564393016936892,2025-10-06 17:02:46.082022
0.46815275634565406,0.685164631890494,0.46816952427024766,2025-10-06 17:02:58.668183
0.4671234460635228,0.685164631890494,0.4671402008325001,2025-10-06 17:03:11.272733
0.4591965172523464,0.685164631890494,0.45921318981047327,2025-10-06 17:03:23.851288
0.4508321880860123,0.685164631890494,0.45084878220745694,2025-10-06 17:03:36.360028
0.45264889731041846,0.6866444691084004,0.45266550759436114,2025-10-06 17:03:48.938741
0.458482318471644,0.6829448760636359,0.4584989867584977,2025-10-06 17:04:01.649408
0.4661530064155658,0.6822049574546813,0.4661697553957607,2025-10-06 17:04:14.175387
0.4635329050683668,0.6792452830188704,0.46354962457839893,2025-10-06 17:04:28.784837
0.46249670344518834,0.6740658527561987,0.4625134269079104,2025-10-06 17:04:41.386764
0.44895184495450297,0.6748057713651514,0.4489684068193869,2025-10-06 17:04:53.973325
0.4354801308290522,0.6748057713651514,0.43549651783420124,2025-10-06 17:05:06.576288
0.4224714317579904,0.6755456899741041,0.42248764497906677,2025-10-06 17:05:19.161025
0.4181433542225435,0.6770255271920114,0.4181595094334792,2025-10-06 17:05:31.750915
0.41952835202670113,0.6792452830188696,0.4195445397033351,2025-10-06 17:05:44.350055
0.425164881513685,0.675545689974105,0.42518114669733825,2025-10-06 17:05:56.943141
0.4203452367519253,0.6792452830188696,0.42036142565352114,2025-10-06 17:06:09.549120
0.41481936111747797,0.6770255271920114,0.41483546849556036,2025-10-06 17:06:22.063443
0.41390135687462487,0.6770255271920105,0.41391744980805345,2025-10-06 17:06:34.637299
0.4191843067043266,0.6725860155382923,0.4192004783298051,2025-10-06 17:06:47.225307
0.43372648537065267,0.6718460969293396,0.4337428810050738,2025-10-06 17:06:59.816509
0.43652939522001305,0.6681465038845742,0.43654585585573225,2025-10-06 17:07:12.422467
0.4157877473149791,0.6696263411024796,0.41580381852590387,2025-10-06 17:07:25.016949
0.38408375932445277,0.6696263411024796,0.38409923159873727,2025-10-06 17:07:37.614865
0.3587656731777748,0.6696263411024796,0.3587806612409106,2025-10-06 17:07:50.203565
0.3474900542716758,0.6696263411024796,0.34750485349509597,2025-10-06 17:08:04.741474
0.3492414635516765,0.6696263411024796,0.3492562794465609,2025-10-06 17:08:17.554094
0.34905644881271775,0.6696263411024796,0.34907124322828437,2025-10-06 17:08:30.138341
0.3395548358023187,0.6696263411024796,0.3395693956962894,2025-10-06 17:08:42.738508
0.331068907700818,0.6696263411024796,0.33108326814308253,2025-10-06 17:08:55.531506
0.3342978499758936,0.6696263411024796,0.33431229242030464,2025-10-06 17:09:08.137988
0.3498762482738421,0.6696263411024796,0.3498910671702266,2025-10-06 17:09:20.664844
0.3655175041158528,0.6696263411024796,0.36553268969030867,2025-10-06 17:09:33.177066
0.3792812144173522,0.6696263411024796,0.3792966911361408,2025-10-06 17:09:47.763504
0.39540413038539807,0.6696263411024796,0.3954199075694989,2025-10-06 17:10:02.293609
0.4059467816502592,0.6696263411024796,0.4059627442578336,2025-10-06 17:10:14.900241
0.40904944013467703,0.6696263411024796,0.4090654584067053,2025-10-06 17:10:27.491512
0.40474220866689825,0.6696263411024796,0.40475815362829987,2025-10-06 17:10:40.285622
0.40369994662000064,0.6696263411024796,0.4037158697480939,2025-10-06 17:10:52.891817
0.4033154344849668,0.6696263411024796,0.4033313545797395,2025-10-06 17:11:05.470283
0.4130070687601503,0.6696263411024796,0.41302314401875995,2025-10-06 17:11:18.070552
0.42015441884588234,0.6696263411024796,0.42017061806181344,2025-10-06 17:11:30.671311
0.43059068892554764,0.6696263411024796,0.43060702679010177,2025-10-06 17:11:43.271649
0.4388103303851346,0.6696263411024796,0.4388267799827598,2025-10-06 17:11:55.860512
0.43807059506800106,0.6696263411024796,0.43808702442455094,2025-10-06 17:12:08.452938
0.4267063547761399,0.6696263411024796,0.4267226119259984,2025-10-06 17:12:21.045070
0.41414754721610636,0.6696263411024796,0.4141636223030222,2025-10-06 17:12:33.645975
0.4028485805765279,0.6696263411024796,0.4028645062495244,2025-10-06 17:12:46.244768
0.40705071145893296,0.6696263411024796,0.4070667034798547,2025-10-06 17:12:58.757748
0.422149028346863,0.6696263411024796,0.42216524799851735,2025-10-06 17:13:11.280177
0.435892521135082,0.6696263411024796,0.4359089254410891,2025-10-06 17:13:23.829725
0.451968882777611,0.6696263411024796,0.4519854835416052,2025-10-06 17:13:36.355925
0.4613954909511902,0.671106178320386,0.4614122081019217,2025-10-06 17:13:48.917299
0.45368253443893697,0.6674065852756215,0.45369914149091833,2025-10-06 17:14:01.720724
0.4407586790472625,0.6651868294487624,0.44077512590541507,2025-10-06 17:14:14.409235
0.4283724461297364,0.6659267480577142,0.4283887501520037,2025-10-06 17:14:27.006524
0.4133457897605942,0.6644469108398088,0.41336188163364085,2025-10-06 17:14:39.595298
0.40300545233674107,0.6607473177950443,0.4030213624472479,2025-10-06 17:14:52.397079
0.4006154988858932,0.6629670736219033,0.4006313628671137,2025-10-06 17:15:04.998745
0.3938613204568188,0.6592674805771379,0.39387707703567754,2025-10-06 17:15:17.583782
0.39004662919728034,0.656307806141327,0.3900623120116022,2025-10-06 17:15:30.187085
0.3911450980447332,0.6607473177950443,0.391160798735559,2025-10-06 17:15:44.720541
0.39220299009943504,0.6607473177950443,0.3922187096982838,2025-10-06 17:15:57.522490
0.390713402922073,0.6577876433592325,0.3907290967604311,2025-10-06 17:16:10.124655
0.3950331628970064,0.6585275619681852,0.39504893686577314,2025-10-06 17:16:22.712707
0.4000373865050233,0.6563078061413261,0.40005325721492785,2025-10-06 17:16:35.732325
0.3940515600369004,0.6526082130965607,0.39406731544705975,2025-10-06 17:16:48.521195
0.3892202667145188,0.654088050314467,0.3892359314017878,2025-10-06 17:17:01.126169
0.3847434645464609,0.654088050314467,0.3847590412750353,2025-10-06 17:17:13.712420
0.37995866357332136,0.654088050314467,0.3799741504889208,2025-10-06 17:17:26.534674
0.3771012301113321,0.654088050314467,0.3771166624772106,2025-10-06 17:17:39.111370
0.3803965758246937,0.654088050314467,0.38041207276744693,2025-10-06 17:17:51.698955
0.38088058875824554,0.654088050314467,0.3808960950508688,2025-10-06 17:18:04.201273
0.3849608680953436,0.654088050314467,0.38497645462487756,2025-10-06 17:18:16.989671
0.38862847335256884,0.654088050314467,0.388644133121411,2025-10-06 17:18:29.589819
0.3889926550392185,0.654088050314467,0.3890083237978214,2025-10-06 17:18:42.111378
0.38121073345079204,0.654088050314467,0.3812262431142003,2025-10-06 17:18:54.626324
0.36795700585687036,0.654088050314467,0.3679722287964629,2025-10-06 17:19:07.166731
